RBD;NOM_RBD
16985;LICEO DE ALTA EXIGENCIA PAULO FREIRE
16993;CENTRO EDUCACIONAL DE ADULTOS AUROMAR
16997;COLEGIO AMERICAN SCHOOL
17000;COLEGIO ALTA CUMBRE
17600;COLEGIO SAN GABRIEL ARCANGEL
17602;CENTRO DE EDUCACI�N  INTEGRAL DIEGO PORTALES
17605;COLEGIO INGL�S WOODLAND
17606;COLEGIO CONCEPCION SAN PEDRO
17607;COLEGIO INGL�S BRITISH ROYAL SCHOOL
17634;COLEGIO DE LA SANTISIMA TRINIDAD
17635;COL. TECNICO PROFESIONAL LOS ACACIOS
17636;ESCUELA CENTRO ECOEDUCATIVO LAS TRANCAS
17638;COLEGIO SANTO TOMAS DE AQUINO
17640;ESCUELA BASICA EL PILME
17641;ESCUELA BASICA CANA DULCE
17643;LICEO AGRICOLA DE NEGRETE
17648;COLEGIO PARTICULAR KENNEDY SCHOOL
17652;COLEGIO RAIQUEN
17654;CENTRO EDUCACI�N INTEGRADA DE ADULTOS
17655;ESCUELA MUNICIPAL CARRIZAL - MENIR
17657;INSTITUTO DE HUMANIDADES ANTONIO MORENO CASAMITJANA
17658;COLEGIO EINSTEIN
17660;SCUOLA ITALIANA DI CONCEPCION
17662;LICEO CLAUDIO ARRAU LEON
17679;ANEXO COME WEALTH SCHOOL
17686;COLEGIO ADVENTISTA CONCEPCI�N
17687;COLEGIO TERESIANO LOS ANGELES
17689;COLEGIO LICANRAY
17690;COLEGIO BEATO DAMI�N DE MOLOKAI
17692;COLEGIO GOLDEN SCHOOL
17693;COLEGIO BASICO NUEVA LOS LOBOS
17698;ESCUELA RAM�N VINAY SEP�LVEDA
17701;CENTRO DE EDUCACI�N DE ADULTOS NEWENTUN
17702;INSTITUTO SAN SEBASTI�N MEDIO
17703;COLEGIO ESPIRITU SANTO
17708;COLEGIO SAN CRISTOBAL
17709;ESCUELA BALMACEDA SAAVEDRA L.
17710;ESCUELA BASICA EL MIRADOR
17711;ESCUELA BASICA EL ESPINO
17715;ESCUELA ACUMAR
17719;COLEGIO PARTICULAR CONTINENTAL
17723;ESCUELA DIEGO PORTALES
17725;COLEGIO SAN ESTEBAN DE BULNES
17726;CCENTRO EVANG�LICO PARA EDUCACI�N ADULTOS
17728;COLEGIO EL BOSQUE
17732;COLEGIO UMBRALES DEL ALBA
17733;COLEGIO CAMILO HENRIQUEZ
17734;COLEGIO DA VINCI
17735;COLEGIO DARIO SALAS
17736;COLEGIO SAN IGNACIO
17737;COLEGIO PARROQUIAL SAN JOSE
17741;ESCUELA REINO DE SUECIA
17742;ESCUELA BASICA EDUARDO FREI MONTALBA
17746;COLEGIO OLIMPIA GUZMAN BELLO
17749;ESCUELA PUCARA
17750;COLEGIO SALESIANO DE CONCEPCION
17751;ESCUELA VILLA LA GRANJA
17754;CENTRO DE EDUCACION DE ADULTOS INTECH
17762;ESCUELA PARTICULAR BAJO QUILANTAHUE
17763;ESCUELA PARTICULAR CUYIMPALIHUE
17764;LICEO TECNICO AGRICOLA SAN LORENCITO
17765;COLEGIO MADRE PAULINA
17766;COLEGIO SAN JOSE
17772;LICEO POLITECNICO CANETE
17778;COLEGIO SAN JUAN DE DIOS
17779;COLEGIO PACIFIC SCHOOL
17782;LICEO RIOS DE CHILE
17785;ESCUELA VILLA CENTINELA SUR
17787;ESCUELA ORLANDO VERA VILLARROEL
17788;COLEGIO AMANECER
17790;LICEO NUEVO MUNDO
17793;COLEGIO CONCEPCION DE SAN CARLOS
17794;COLEGIO CONCEPCION DE CHILLAN
17795;INSTITUTO PROFESIONAL Y CENTRO DE FORMACI�N T�CNICA SANTA LUC�A E.I.R.L.
17796;COLEGIO ADULTOS RENACER
17797;ARAUCARIA SCHOOL
17798;COLEGIO ACUMAR
17800;COLEGIO SYDNEY COLLEGE
17810;CENTRO DE EDUCACI�N DE ADULTOS QUIMAHUE
17812;COLEGIO CONCEPCION CHIGUAYANTE
17813;ESCUELA B�SICA CACIQUE LEVI�N
17814;ESCUELA ALTO CABRERO
17815;COLEGIO EINSTEIN
17817;COLEGIO PARTICULAR FRANCYS
17818;LICEO TECNICO PROFESIONAL DE LA MADERA
17824;COLEGIO CLARO DE LUNA COLLEGE
17828;ESCUELA EVANG�LICA BETH-EL
17829;CENTRO DE ESTUDIO LA ARAUCANA
17833;COLEGIO ETCHEGOYEN TALCAHUANO
17838;COLEGIO TECNOLOGICO DARIO SALAS
17840;ESCUELA BASICA NAHUELBUTA
17843;COLEGIO AURORA DE CHILE CHIGUAYANTE
17846;CENTRO EDUCACION INTEGRAL DE ADULTOS
17847;INSTITUTO EDUCACI�N DE ADULTOS RUB�N CAMPOS L�PEZ
17848;YIRE LICEO POLITECNICO DE COIHUECO
17850;COLEGIO PADRE MANUEL D`ALZON
17854;COLEGIO VILLA NONGUEN
17855;COLEGIO INMACULADA CONCEPCION
17857;LICEO OBISPO SAN MIGUEL
17858;COLEGIO MIXTO INMACULADA CONCEPCION
17859;COLEGIO ALMONDALE
17860;COLEGIO SAN LUIS
17874;ESCUELA EDELMIRA VERGARA QUI�ONES
17875;COLEGIO SAN JOAQUIN
17876;AMERICAN JUNIOR COLLEGE
17877;COLEGIO PADRE ALBERTO HURTADO LOS ANGELES
17879;CENTRO EDUCACI�N INTEGRAL DE ADULTOS JANEQUEO - CONCEPCI�N
17880;CENTRO DE EDUCACI�N DE ADULTOS ADELAILA MORENO
17881;CENTRO EDUCACI�N INTEGRADO ADULTOS FERM�N FIERRO LUENGO
17883;COLEGIO SAN TERESA DE LOS ANDES - LOS ANGELES
17885;LICEO POLIVALENTE TOME - ALTO
17892;LICEO POLIVALENTE MARTA COLVIN ANDRADE
17893;COLEGIO THE WESSEX SCHOOL CHILL�N
17895;COLEGIO SAN FERNANDO
17897;ESCUELA GLORIAS NAVALES
17898;ESCUELA SERGIO MARTIN ALAMOS
17900;COLEGIO METODISTA CONCEPCION
17902;COLEGIO TERESA DE LOS ANDES
17903;SEBASTIAN SCHOOL
17907;COLEGIO CREACI�N CHILL�N
17908;COLEGIO POLIVALENTE PADRE ALBERTO HURTADO
17912;COLEGIO CREACI�N CONCEPCI�N
17915;COLEGIO DOMINGO PARRA CORVALAN
17916;ESCUELA DAFNE ELVIRA ZAPATA ROZAS
17918;COLEGIO SAINT GEORGE SCHOOL
17920;COLEGIO HISPANO AMERICANO RIO VIEJO
17922;COLEGIO THE PACIFIC SCHOOL
17924;ESCUELA NACIMIENTO DE NUESTRO SE�OR
17930;ESCUELA EL LLANO
17931;LICEO ESP�RITU SANTO
18002;ESCUELA JOSE FRANCISCO PINO MEDINA
18004;LICEO T�CNICO PROFESIONAL ALONSO DE ERCILLA Y Z��IGA
18006;ESCUELA ELISE MOTTART
18007;COLEGIO CARMELA ROMERO DE ESPINOSA
18009;CENTRO INTEGRAL ADULTOS PAUL PERCIVAL HARRIS
18010;COLEGIO SAN FERNANDO CHILL�N VIEJO
18012;ESCUELA MARTA COLVIN ANDRADE
18014;ESCUELA BASICA LOS CONQUISTADORES
18015;ESCUELA BASICA FORJADORES DE CHILE
18016;ESCUELA BASICA PUEBLO SECO
18017;LICEO T�CNICO PROFESIONAL VIOLETA PARRA SANDOVAL
18021;ESCUELA DIEGO PORTALES PALAZUELOS
18023;CENTRO EDUCACI�N INTEGRAL ADULTOS PADRE CARLOS PUENTES FIGUEROA
18028;COLEGIO CIUDAD EDUCATIVA
18034;COLEGIO SOUTHERN COLLEGE S.A.
18035;COLEGIO SAN AGUSTIN
18037;LICEO RALCO
18042;COLEGIO WENGA CORONEL
18049;COLEGIO ADVENTISTA DE CONCEPCION
18050;COLEGIO LA FUENTE
18054;CENTRO DE NIVELACI�N Y DE CAPACITACI�N PARA ADULTOS MADRE MARIA M Y S
18055;COLEGIO MOZART SCHULE
18065;ESCUELA NUEVA REPUBLICA
18066;COLEGIO AURORA DE CHILE SUR
18069;CENTRO INTEGRAL DE EDUCACI�N HIGH SCOPE LIMITADA
18075;COLEGIO JAHVE NISI
18080;LICEO POLITECNICO CARAMPANGUE
18082;ESCUELA ADULTOS INTECAP
18087;DINABEC COLLEGE
18090;COLEGIO SAN LORENZO
18093;COLEGIO EL VALLE DE HUALQUI
18094;CHRISTIAN COLLEGE
18097;COLEGIO ALMONDALE LOMAS
18099;ESCUELA TOMAS LAGO
18102;COLEGIO PAULO FREIRE
18111;COMPLEJO EDUCACIONAL GLORIA MENDEZ BRIONES
18112;LICEO INES ENRIQUEZ FRODDEN
18114;COLEGIO A-LAFKEN
18123;COLEGIO Y ESCUELA DE LENGUAJE CENTRO EDUCACIONAL PEUMAYEN
18124;COLEGIO SANTA TERESITA
18126;COLEGIO PORVENIR SCHOOL
18127;CENTRO EDUCACIONAL ALBORADA
18128;COLEGIO SANTO TOM�S
18147;COLEGIO EDUCA BIOB�O
18149;COLEGIO RUCALHUE
18158;COLEGIO LICAN RAY
18163;COLEGIO GRAN BRETA�A
18170;COLEGIO MONTE �GUILA COLLEGE
18172;COLEGIO AMANECER TALCAHUANO
18180;COLEGIO HARVARD COLLEGE
18181;INSTITUTO HUMANIDADES MONSE�OR JOSE MANUEL SANTO ASCARZA
18184;COLEGIO BORDERIO
18199;COLEGIO QUILL�N
18203;ESCUELA ESPECIAL DE LENGUAJE KIMALU
18216;COLEGIO AMANECER
18218;COLEGIO NUEVOS HORIZONTES
18220;COLEGIO NUEVA ESPERANZA
18223;COLEGIO EL FARO
18234;COLEGIO ALTAZOR
18237;COLEGIO AMANECER SAN CARLOS
18241;CENTRO DE EDUCACI�N INTEGRAL DE ADULTOS NAHUELQU�N
18243;COLEGIO INGL�S PALABRAS DE VIDA
18247;COLEGIO SAN NICOL�S
18248;ESCUELA EL RENOVAL
18249;COLEGIO INSTITUTO CRISTIANO GRACIA Y PAZ
18251;COLEGIO ALTURAS DE CHILL�N
19902;ESCUELA ANEXA DE PELEHUITO
19904;IER. LICEO T�CNICO PROFESIONAL HUISCAPI
19906;LICEO POLITECNICO EMA ESPINOZA CORREA
19908;GREEN HOUSE SCHOOL
19910;ESCUELA PARTICULAR SAN LORENZO
19911;ESCUELA PARTICULAR BOLLILCO
19912;ESC. BASICA CRUZ DEL SUR
19913;COMPLEJO EDUCACIONAL LOS SAUCES
19919;ESCUELA PARTICULAR APOCALIPSIS
19921;INSTITUTO CAMILO HENRIQUEZ
19922;ESCUELA PARTICULAR ANTUMALAL
19923;ESCUELA NRO 15  AMI
19925;LICEO PARTICULAR COMERCIAL CARAHUE
19927;ESCUELA BASICA VOLCAN LLAIMA
19928;ESCUELA PARTICULAR SAN IGNACIO
19930;ESC. PART. BASICA COMUN BOLIL
19934;ESCUELA PARTICULAR EL DESPERTAR
19944;ESCUELA PARTICULAR ALFA Y OMEGA
19947;ESCUELA LAURA VICUNA
19948;ESCUELA PARTICULAR PAULA JARAQUEMADA
19949;ESCUELA PARTICULAR SANTA OLGA
19950;ESCUELA PARTICULAR SAN ANDRES
19951;ESCUELA PARTICULAR EL PILAR
19952;COLEGIO ANGOL
19953;ESCUELA BILINGUE AMUL KEWUN
19954;ESCUELA ESPECIAL DE TRASTORNOS DE LA COMUNICACION ORAL DOCKSTA
19958;ESCUELA PARTICULAR QUINQUEN
19959;COLEGIO JUAN XXIII
19960;COLEGIO ANTUMALEN
19962;SOUTHERN OXFORD SCHOOL
19965;ESCUELA PARTICULAR TERESA DE LOS ANDES
19968;COLEGIO ADVENTISTA DE PITRUFQUEN
19972;MOZART SCHOOL
19974;COMPLEJO EDUCACIONAL LA FRONTERA
19976;ESCUELA RADALCO
19981;COLEGIO NUEVA CONCEPCION
19983;ESCUELA BASICA PARTICULAR EMPRENDER
19993;C.E.I.A. ANTONIO ACEVEDO HERNANDEZ
19996;ESCUELA NUEVA MENETUE
19998;ESCUELA CHANCO MARIHUAL BAJO
19999;ESCUELA PARTICULAR GALLETUE
20001;C.E.I.A.  ALERTA
20008;COLEGIO EL LABRADOR
20010;ESCUELA ENRIQUE TENORIO FUENTES
20012;CENTRO DE EDUC. ADULTOS PAULO FREIRE
20013;ESCUELA PARTICULAR KIMELTUN
20015;ESC.PART.SAN FRANCISCO DE COIHUE
20016;COLEGIO DE APLICACION
20019;SUN FLOWER SCHOOL
20024;ESCUELA PARTICULAR HUENTE
20025;ESCUELA ARTISTICA ARMANDO DUFEY BLANC
20026;ESCUELA MAPU- LAFKEN
20027;ESCUELA HUERTOS MINEROS
20029;ESCUELA SANTA VICTORIA
20033;COLEGIO CUMBRES DEL BUDI
20037;LICEO COMERCIAL DEL DESARROLLO
20041;ESCUELA PARTICULAR CLAUDIO ARRAU
20042;ESC. PART. LUCILA GODOY ALCAYAGA
20043;CENTRO DE EDUCACION DE ADULTOS LEFXARV
20044;CTRO.EDUC.ADULTOS T.P. EL SEMBRADOR
20046;ESCUELA PART. MISS CLARA BRINCEFIELD
20047;CENTRO DE ESTUDIOS DE LAS COMUNICACIONES PARA EL TRABAJO
20048;COLEGIO SCOLE CREARE
20052;COMPLEJO EDUCACIONAL VICTORIA
20053;LICEO TECNICO PROFESIONAL HUALPIN
20054;ESCUELA GASPAR HUENCHUMAN
20063;CENTRO DE EDUC.I.ADUL.MIGUEL DE CERVANTES
20064;COLEGIO BICENTENARIO DE LA ARAUCANIA
20066;CENTRO DE ESTUDIOS Y CAPACITACION LIMITADA
20067;ESCUELA FRANCISO QUEREBAN
20068;ESCUELA PARTICULAR SAINT GEORGE
20070;ESCUELA PART. DE ADULTOS GETSEMANI
20071;ESCUELA PARTICULAR LA DEHESA
20073;CENTRO EDUC.INTEGRAL ADULTOS ACROPOLIS
20074;CAMBRIDGE COLLEGE PRIMAVERA
20078;CENTRO EDUC.INTEGRAL ADULTOS FUTURO
20080;ESCUELA PARTICULAR JUVENCIO VALLE
20081;ESCUELA PARTICULAR SAN MATIAS
20082;ESCUELA PART.NUESTRA SENORA DEL ROSARIO
20084;ESCUELA PARTICULAR CHIHUIMPILLI
20085;COLEGIO GOLDEN SCHOOL
20087;ESCUELA ARCO IRIS
20088;ESCUELA POETISA GABRIELA MISTRAL
20089;C.E.I.A VILCUN
20090;COLEGIO LEONARDO DA VINCI SCHOOL
20091;COLEGIO PUMAHUE
20094;ESCUELA PARTICULAR LA ESPERANZA
20095;COLEGIO CAMILO HENRIQUEZ DE PEDREGOSO
20096;COLEGIO BETANIA
20099;ESCUELA ALIWEN DE LLAMUCO
20100;COLEGIO CONGREGACI�N OLIVOS
20102;ESCUELA ESPECIAL HOSPITALARIA TEMUCO
20103;LICEO MUNICIPAL LUMACO
20108;COLEGIO LIDIA GONZALEZ BARRIGA
20113;ESCUELA BASICA PART VISTA HERMOSA
20114;LICEO AMERICO VESPUCIO
20117;ESCUELA LOS ALAMOS
20119;ESCUELA SANTA TERESITA DE IMPERIAL
20120;COLEGIO JOSE GIORDANO
20121;ESCUELA MUNICIPAL LOS ARRAYANES
20122;ESCUELA TRANI-TRANI
20127;LICEO TECN. PROF. FORESTAL PEHUEN
20129;ESCUELA GRACIA Y PAZ
20131;COLEGIO DE ADULTOS SOL DE AMERICA
20133;ESCUELA BASICA NINOS FELICES
20136;LICEO POLITECNICO LOS NOGALES
20137;COLEGIO INNOV-ARTE
20139;LICEO TECNOLOGICO MONTEMARIA
20140;ESCUELA PART. APRENDIENDO A VIVIR
20141;ESCUELA PARTICULAR EMANUEL
20142;ESCUELA PARTICULAR TRIPAHUE-ANTU
20144;ESCUELA PARTICULAR EL MIRADOR
20145;ESCUELA GOLDEN HOUSE
20150;ESCUELA PARTICULAR RENICO
20151;LICEO PARTICULAR DE ADULTOS HOREB
20152;ESCUELA PARTICULAR LA FORESTA
20153;COLEGIO PUC�N
20154;ESCUELA BASICA ANTU RAYEN
20158;COLEGIO ALTAS CUMBRES
20159;LICEO PARTICULAR JAN COMENIUS
20161;ESCUELA PART. SUBVENCIONADA AMANCAY
20162;ESCUELA PART. REINO DE SUECIA
20164;LICEO AGRICOLA SAN SEBASTIAN
20165;ESCUELA PARTICULAR SUENOS DORADOS
20167;COLEGIO LIAHONA
20173;LICEO HUMANISTA CIENTIFICO BRAINSTORM
20175;LICEO JUAN PABLO II
20176;LICEO DE ADULTOS CAUTIN
20179;COLEGIO CAMPESTRE RAFAEL POMBO
20180;ESC.CRISTIANA DESARROLLO INTEGRAL
20181;COLEGIO SAINT PATRICK SCHOOL
20182;COLEGIO JUAN PABLO II
20184;LICEO SAN SEBASTIAN
20186;COLEGIO SAN MARCOS
20187;ESCUELA PARTICULAR NUEVO AMANECER
20190;LICEO TECNICO PROFESIONAL PUERTO SAAVEDRA
20193;COMPLEJO EDUCACIONAL MAQUEHUE
20194;COLEGIO INGLES MI MUNDO
20196;COLEGIO EDUCACION DE ADULTOS NAHUEL
20200;ESCUELA MUNICIPAL GABRIELA MISTRAL
20201;ESCUELA KUMUN NEWEN
20202;ESCUELA PARTICULAR SAN ALBERTO
20205;ESCUELA PARTICULAR HABIT-ART
20208;COLEGIO EDUC. DE ADULTOS NAHUEL
20209;COLEGIO RAITRAI DE PUCON
20212;COLEGIO HEBREO
20213;COLEGIO PEDRO DE VALDIVIA DE VILLARRICA
20214;COLEGIO DE EDUC. DE ADULTOS ANDES
20215;ESCUELA PARTICULAR SAN LEONARDO
20218;ESCUELA PART. TEMUCO COLLEGE
20219;COLEGIO  ADENAUER
20221;COLEGIO MAR�A TERESA  FUENZALIDA
20222;ESCUELA PARTICULAR INALKO
20226;COLEGIO NEWHARVEST
20227;COLEGIO JUAN PABLO II
20230;LICEO PARTICULAR SAN ROQUE
20231;COLEGIO DE EDUCACION DE ADULTOS HORIZONTE
20232;COLEGIO DE ADULTOS INAPEWMA
20235;GEORGE CHAYTOR ENGLISH COLLEGE
20244;COLEGIO DE ADULTOS RAYENCO
20245;COLEGIO DE ADULTOS TRINIDAD
20248;LICEO MUNICIPAL TROVOLHUE
20258;LICEO CUMBRES DE LABRANZA
20259;ESCUELA SAN MIGUEL DE IMPERIALITO
20260;COLEGIO FILADELFIA
20261;COLEGIO DE EDUCACION ADULTOS CORDILLERA
20263;COLEGIO JUAN XXIII
20265;COLEGIO LOS ROBLES
20266;LICEO BICENTENARIO DE TEMUCO
20270;COLEGIO DE ADULTOS HACIA UN NUEVO HORIZONTE
20274;COLEGIO FOR LIFE
20277;ESCUELA ESPECIAL  HOSPITALARIA SAN EXPEDITO
20278;ESCUELA ESPECIAL HOSPITALARIA REVIVIR
20279;COLEGIO INTERCULTURAL CERRO LONCOCHE
20281;COLEGIO ARRAYAN
20282;COLEGIO CUMBRE DE SAN RAMON
20285;COLEGIO EMANUEL
20289;ESCUELA NUEVOS COPIHUES
20290;COLEGIO THE FOREST SCHOOL
20297;ESCUELA NUEVO AMANECER DE QUILACO
20298;COLEGIO PUENTE MAIPO
20299;ESCUELA BASICA N�2459, FRANCISCO VARELA
20300;COLEGIO DIEGO THOMPSON
20307;COLEGIO MONTAHUE
20308;COLEGIO ALTERRA
20310;COLEGIO DE ADULTOS PULMAHUE
20311;COLEGIO HUINGANAL
20316;CENTRO EDUCACIONAL INTEGRADA DE ADULTOS ALTAZOR
20324;ALTOS DEL HUERTO
20326;COLEGIO DE ADULTOS SU SANTIDAD JUAN PABLO II
20329;ESCUELA BASICA N� 2464 `COLEGIO BASICO INTEGRADO PADRE PIO`
20330;INSTITUTO RAILEF
20347;C.E.I.A. AMIGOS DEL PADRE HURTADO
20348;NORTH CROSS SCHOOL
20352;COLEGIO BUEN PASTOR
20356;COLEGIO DE JOVENES Y ADULTOS BALMACEDA
20359;INSTITUTO  PARA  ADULTOS COSTEAU
20361;COLEGIO TRAPANANDA
20364;COLEGIO AYELEN
20369;CENTRO DE EDUCACION DE ADULTOS LA SERENA
20376;ESCUELA NUEVA ALERCE
20378;ESCUELA BASICA RENACER
20388;COLEGIO HOSPITAL SALVADOR DE VALPARAISO
20390;COLEGIO CIELOS DEL VALLE
20392;COLEGIO SAN PABLO
20393;CENTRO DE EDUCACION INTEGRADA DE ADULTOS POETA ALFONSO MORA
20395;COLEGIO DE ADULTOS ANDRES BELLO
20399;COLEGIO EDUCAADULTOS CONCHALI
20400;COLEGIO KIMEN MONTESSORI
20401;ESCUELA BASICA N� 2468, RONALDO MU�OZ GIBBS
20402;ESCUELA DEL CARI�O KIMELTUWE
20404;ESCUELA DEL CARI�O SAINT CHRISTIAN
20406;CENTRO DE EDUCACION INTEGRADA DE ADULTOS MONSE�OR ALFREDO SILVA SANTIAGO
20409;ESCUELA HOSPITALARIA PUERTO MONTT
20410;COLEGIO GENESIS
20411;CENTRO DE EDUCACION DE ADULTOS ANDRES BELLO
20424;ESCUELA ESPECIAL DE LENGUAJE Y ESCUELA BASICA MY COLLEGE
20426;ESCUELA BASICA N� 2469 COLEGIO NEHUEN
20427;ESCUELA BASICA �IPAS
20435;ESCUELA BASICA CALASANZ
20436;COLEGIO  ALONSO  DE  CORDOVA
20440;ESCUELA B�SICA DOCTOR JUAN VERDAGUER PLANAS
20441;ESCUELA BASICA N�2474 COLEGIO CABO DE HORNOS
20442;ESCUELA PREMILITAR SARGENTO JUAN DE DIOS ALDEA FONSECA
20443;INSTITUTO DE EDUCACI�N DE ADULTOS ACONCAGUA
20445;ESCUELA B�SICA N�2477, COLEGIO WESTON ACADEMY EN VALLE GRANDE
20449;ESCUELA B�SICA N�209 COLEGIO SANTA CLAUDIA
20452;COLEGIO DE EDUCACION DE ADULTOS PAULO FREIRE
20460;COLEGIO LA MISION MOSTAZAL
20461;COLEGIO TECNICO PROFESIONAL SAN ESTEBAN
20466;COLEGIO DE ADULTOS PABLO NERUDA DE TALCA
20469;CENTRO DE EDUCACION INTEGRAL DE ADULTOS PAIHUEN DE VICU�A
20470;CENTRO DE EDUCACION INTERGRADA DE ADULTOS ICADE
20474;COLEGIO VIRGINIA SUBERCASEAUX
20475;ESCUELA B�SICA N�208 ACADEMIA POLIVALENTE DE FORMACI�N MILITAR GENERAL JOSE MIGUEL CARRERA
20477;COLEGIO TALCA
20478;COLEGIO T�CNICO INDUSTRIAL DON BOSCO - CALAMA
20484;AULA HOSPITALARIA SAN SEBASTIAN DE IQUIQUE
20489;COLEGIO CIMA
20494;CENTRO DE EDUCACION INTEGRAL DE ADULTOS `RENACER`
20495;INSTITUTO TABANCURA
20498;COLEGIO PARA ADULTOS `CARPE DIEM`
20500;COLEGIO TRICAHUE
20502;ESCUELA B�SICA N�2484, COLEGIO PUMAHUE CHICAUMA
20503;CEIA ADOLFO PEREZ ESQUIVEL
20505;AULA HOSPITALARIA DE COQUIMBO
20506;ESCUELA HOSPITALARIA DE ANCUD
20507;ESCUELA BASICA N� 2485 COLEGIO CREE CERRO NAVIA
20508;COLEGIO VILLA CARTAGO
20509;COLEGIO EDUCAD LO ESPEJO
20510;COLEGIO  EDUCAR ADULTOS  RECOLETA
20513;AMAZING GRACE ENGLISH SCHOOL - PE�UELAS
20517;COLEGIO PIU AVANTI
20519;COLEGIO CIENTIFICO HUMANISTA ALVARO COVARRUBIAS
20520;COLEGIO SAN MARCOS DE ANTOFAGASTA
20567;ENGLISH COLLEGE LOS R�OS
20600;ESCUELA REMIGIO AGURTO FUENTES DE PARRAL
20601;COLEGIO TERRAVIDA
20631;ESCUELA HOSPITALARIA PADRE HURTADO
20663;ESCUELA HOSPITALARIA DOCTORA ELOISA DIAZ INSUNZA
20665;ANTOFAGASTA GREENHILL SCHOOL
22004;LICEO TECNICO PROFESIONAL REMEHUE
22007;COLEGIO ARTISTICO SANTA CECILIA
22009;COLEGIO SANTA MARIA
22010;COLEGIO CHILOE
22012;LICEO PUNTA DE RIELES
22013;ESCUELA ESPECIAL N.316 LOS CIRUELILLOS
22014;COLEGIO BAQUEDANO
22016;ESCUELA PARTICULAR CARRAN CHICO
22019;ESCUELA PARTICULAR N. 320 ADVENTISTA
22021;LICEO LAS AMERICAS
22022;LICEO IGNACIO CARRERA PINTO
22024;LICEO AGRICOLA RADIO 24
22025;ESCUELA PARTICULAR SAN MIGUEL
22027;LICEO HORNOPIREN
22029;COLEGIO STAR COLLEGE
22041;CENTRO EDUCACIONAL PAZ Y AMOR
22048;ESCUELA RURAL CHANGUE
22049;ESCUELA PARTICULAR N.322
22050;LICEO BENJAMIN MU�OZ GAMERO
22062;LICEO AGRICOLA SAN JAVIER
22065;COLEGIO SAN FRANCISCO DE ASIS
22066;CENTRO DE EDUCACION DE ADULTOS PAULO FREIRE
22072;ESCUELA RURAL ACUY
22077;ESCUELA PARTICULAR LLAQUITO
22083;ESCUELA BASICA ALMIRANTE JUAN JOSE LATORRE
22084;LICEO POLITECNICO ANTULAFKEN
22086;LICEO RURAL LAS QUEMAS
22089;C.E.I.A. SALOMON FUENTES MARTINEZ
22092;ESCUELA PARTICULAR LOS HALCONES
22093;ESCUELA BASICA SAN LUIS
22094;COLEGIO WANELEN WE
22095;ESCUELA PARTICULAR EL HUIRO
22096;ESCUELA PARTICULAR JUANITA FERNANDEZ SOLAR
22097;LICEO AGROPECUARIO Y FORESTAL LIPINGUE
22098;ESCUELA RURAL INIO
22100;ESCUELA RURAL EL VARAL
22105;ESCUELA BASICA FRESIA
22111;ESCUELA PARTICULAR MALIHUE
22112;ESCUELA RURAL PUNTA WHITE
22113;LICEO FRAY PABLO DE ROYO
22114;LICEO PREMILITAR H�ROES DE LA CONCEPCI�N
22125;ESCUELA PARTICULAR COMUY
22130;ESCUELA  ALLA-KINTUY
22134;ESCUELA RURAL BONIFACIO
22138;ESCUELA RURAL EL TIGRE
22140;LICEO IND.ING.RICARDO FENNER R.
22142;ESCUELA RURAL BLANCHARD
22144;COLEGIO PUERTO VARAS
22145;ESCUELA RURAL EL MIRADOR
22146;COLEGIO ABRAHAM LINCOLN
22148;ESCUELA PART. EL PARQUE PONHUIPA
22151;LICEO AGRICOLA DE ANCUD
22153;ESCUELA PARTICULAR ESTRELLA SOLITARIA
22155;COLEGIO CARPE DIEM
22158;ESCUELA PARTICULAR EL PRADO
22159;ESCUELA PARTICULAR EL MINERO
22160;MARTIN LUTHER KING COLLEGE
22162;ESCUELA PARTICULAR PUILE
22165;ESCUELA PARTICULAR MARANATA
22174;ESCUELA PARTICULAR OROMO DE LA PIEDRA
22175;ESCUELA PABLO NERUDA
22176;ESCUELA PADRE HURTADO
22177;COLEGIO SAN LUIS DE ALBA
22180;ESCUELA PART.HUMBERTO HERNANDEZ
22181;ESCUELA PARTICULAR RALUYA
22184;ESCUELA PARTICULAR RUBEN BASTIDAS
22186;ESC. PART. CONDE DE LEMU
22187;LICEO MANUEL BAQUEDANO
22188;CENTRO EDUCACION ADULTOS ANDRES BELLO
22189;LICEO SAN FRANCISCO
22190;ESCUELA PARTICULAR EBEN EZER
22191;COLEGIO EMPRENDER OSORNO
22192;COLEGIO CATOLICO BEATO FEDERICO OZANAZ
22194;ESCUELA PARTICULAR CUFEO ALTO
22195;COLEGIO CRISTIANO BETESDA
22196;COLEGIO QUELLON
22200;INSTITUTO DEL PACIFICO
22203;COLEGIO LACUY
22207;ESCUELA PARTICULAR SAN SEBASTIAN
22209;ESCUELA RURAL EL LLOLLE
22210;CENTRO EDUCACIONAL SAN ANDRES
22211;COLEGIO CAHUALA INSULAR
22214;ESCUELA RURAL PIEDRA LILE
22218;COLEGIO PUFUDI
22219;ESCUELA SANTA CECILIA
22220;COLEGIO FRANCISCO COLOANE
22221;ESCUELA FRAY LEONARDO
22223;CENTRO EDUCACIONAL LOS CARRERA
22224;COLEGIO PROYECCION SIGLO XXI
22225;ESC. PARTICULAR CHAQUIAN
22226;COLEGIO LAURA VICUNA
22228;ESCUELA PARTICULAR AYELEN
22229;ESCUELA BASICA LICARAYEN
22230;COLEGIO JUAN XXIII
22231;COLEGIO DOMUS MATER
22234;COLEGIO SAN VICENTE DE PAUL
22236;BLAS PASCAL SCHOOL
